Several circumstances exist which allow for the termination of a support order for a child under the age of majority .	simple
Pyxicephalidae has two subfamilies , with a total of 13 genera .	complex
The class was gradually taken of service from the early 1980s .	simple
These six divisions regroup to become the three cords or large fiber bundles .	simple
The movie received mainly mixed reviews .	simple
Sexual reproduction is a process specific to eukaryotes , organisms whose cells contain a nucleus and mitochondria .	complex
There are different theories how water could enter the tank .	simple
Garnica started in athletics after his eyesight got really bad , and is a T12 long distance track and field races .	simple
Its presence is revealed by a keyhole - shaped hole in the sand , made by its siphons during suspension feeding for plankton .	complex
Coble had skin cancer for many years .	simple
The idea behind all property law is property .	simple
Radymno is a small town , but it is highly developed in terms of sport .	simple
The mercury inside the tube is toxic and makes these bulbs hazardous waste .	complex
The species can also be found in northern Germany , but the population there is low .	simple
Potentially , a white dwarf can generate multiple novae over time as additional hydrogen continues to accrete onto its surface from its companion star .	complex
M82 has undergone at least one tidal encounter with M81 resulting in a large amount of gas being funneled into the galaxy 's core over the last 200 Myr .	complex
The name used generally refers to the type of military that uses the base .	simple
Japanese has a long history of borrowing words from other languages .	simple
The first land sales took place in 1837 .	simple
Scientists discovered the bacterium in a 43 - year- old American woman who had traveled to Peru for three weeks .	simple
Services can be described in terms of their main attributes .	simple
The two common forms of playing golf are match play and stroke play .	simple
The great crested grebe has an elaborate mating display .	complex
He 's got a girlfriend .	simple
With the start of the Soest district in 1817 its influence slowly rose .	simple
In the night , many watches and warnings were stopped .	simple
One balances a chemical equation by changing the scalar number for each chemical formula .	complex
